name,release_date,developer,publisher,platforms,required_age,categories,genres
Fake Colours,2015-01-01,Beyond-Limits-Games;FCG,"Forthright Entertainment, LLC",windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Casual;Indie;Strategy
JUMP,2015-07-30,Endeavor One Inc.,Endeavor One Inc.,windows,0,Single-player;Full controller support;VR Support;Steam Leaderboards,Action;Indie
Out There: Ω Edition,2015-04-02,Mi-Clos Studio,Mi-Clos Studio;WhisperGames,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Adventure;Indie;RPG;Strategy
Adventures of Robinson Crusoe,2015-01-09,MagicIndie,MumboJumbo,windows,0,Single-player,Adventure;Casual
Robinson Crusoe and the Cursed Pirates,2015-02-10,MagicIndie,MumboJumbo,windows,0,Single-player,Adventure;Casual
The Fool,2015-03-09,MagicIndie,MumboJumbo,windows,0,Single-player,Adventure;Casual
Vox Machinae,2018-09-26,Space Bullet Dynamics Corporation,Space Bullet Dynamics Corporation,windows,0,Multi-player;Online Multi-Player;Local Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;VR Support,Action;Indie;Simulation;Early Access
Square Heroes,2015-04-09,Gnomic Studios,Gnomic Studios,windows;mac;linux,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie
Soccertron,2015-03-12,David Erosa,Erosa Games,windows;mac;linux,0,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Stats,Action;Indie;Sports
Squirreltopia,2015-01-12,Sean Davy, ,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie
Entropy Rising,2015-11-20,Autotivity Entertainment,Autotivity Entertainment,windows,0,Single-player;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud;Includes level editor,Action;Indie
Drive to Hell,2015-01-30,Ghost Crab Games,Ghost Crab Games,windows;mac;linux,0,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie
1931: Scheherazade at the Library of Pergamum,2015-03-26,"Black Chicken Studios, inc.","Black Chicken Studios, inc.",windows,0,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie;RPG;Simulation
Zero-K,2018-04-27,Zero-K Team,Zero-K Team,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Cloud,Free to Play;Indie;Simulation;Strategy
Yoku's Island Express,2018-05-29,Villa Gorilla,Team17 Digital Ltd,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie
Cell HD: emergence,2015-02-19,"New Life Interactive, LLC","New Life Interactive, LLC",windows,0,Single-player;Steam Achievements;Partial Controller Support,Action;Indie;Simulation
Into Blue Valley,2014-12-24,Ryan Javanshir,Ryan Javanshir,windows,0,Single-player;Partial Controller Support,Adventure;Indie
Tormentum - Dark Sorrow,2015-03-04,OhNoo Studio,OhNoo Studio,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie
VRC PRO,2015-03-24,Virtual Racing Industries Ltd.,Virtual Racing Industries Ltd.,windows,0,Single-player;Multi-player;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards,Action;Casual;Indie;Racing;Simulation;Sports
Goscurry,2015-01-16,Daniele Giardini;Isak J Martinsson,Demigiant,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Indie;Racing
Dwarf Tower,2014-12-23,iosoftware,iosoftware,windows;mac,0,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Includes level editor,Indie;Strategy
Serpent in the Staglands,2015-05-28,Whalenought Studios,Whalenought Studios,windows;mac;linux,0,Single-player,Adventure;RPG
200% Mixed Juice!,2015-10-23,Orange_Juice,Fruitbat Factory,windows,0,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Adventure;Indie;RPG
ManaCollect,2015-04-17,Tazigen Clock,Fruitbat Factory,windows,0,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure
Rift's Cave,2014-12-01,Frost Earth,Frost Earth ,windows;mac;linux,0,Single-player;Full controller support;VR Support,Adventure;Indie;Early Access
DARK SOULS™ II: Scholar of the First Sin,2015-04-01,"FromSoftware, Inc","BANDAI NAMCO Entertainment;FromSoftware, Inc",windows,16,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support,Action;RPG
Eisenbahn X,2015-06-08,"TREND, Softpro",Koch Media,windows,0,Single-player,Simulation
Bet On Soldier,2014-12-05,Kylotonn,Microids,windows,16,Single-player;Partial Controller Support,Action
ルナティックドーン 前途への道標,2015-01-08,ARTDINK,Degica,windows,0,Single-player,RPG
Grimoire: Manastorm,2017-10-26,Omniconnection,Omniconnection,windows,0,Multi-player;Online Multi-Player;Steam Trading Cards;Partial Controller Support,Action;Free to Play;Indie
Dungeon Shooter 2,2014-12-04,Rabid Design Studios,Rabid Design Studios,windows,0,Single-player;Co-op;Full controller support;Steam Workshop;Includes level editor,Action;Strategy
Curse of the Assassin,2015-05-12,Tin Man Games,Tin Man Games,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;RPG
An Assassin in Orlandes,2015-05-12,Tin Man Games,Tin Man Games,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;RPG
Light Bound,2015-04-23,Garden Knight Games,Garden Knight Games,windows;mac,0,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Casual;Indie
Star Traders: Frontiers,2018-07-31,Trese Brothers,Trese Brothers,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,RPG
CAFE 0 ~The Drowned Mermaid~,2015-01-29,roseVeRte,roseVeRte,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie
LISA,2014-12-15,Dingaling,"Dingaling Productions, LLC",windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Indie;RPG
dUpLicity ~Beyond the Lies~,2015-01-08,roseVeRte,roseVeRte,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie;Simulation
I am Weapon: Revival,2015-10-23,Krealit,Krealit,windows,0,Single-player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;RPG
Tkl Online,2015-01-27,KURONEKO SOFT,KURONEKO SOFT,windows,0,Single-player,Action;Indie;RPG
Words for Evil,2014-12-11,Dylan Loney,Dylan Loney,windows;mac,0,Single-player;Steam Trading Cards;Stats,Action;Adventure;Casual;Indie
Distant Star: Revenant Fleet,2015-04-07,Blazing Griffin,Blazing Griffin,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards,Action;Indie;Strategy
Goats on a Bridge,2015-02-06,Cabygon,Degica,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Casual;Indie
After Reset RPG,2015-03-09,Black Cloud Studios,Black Cloud Studios,windows;mac;linux,0,Single-player,Adventure;Indie;RPG;Early Access
